,article_name,authors,url,volume,journal,journal_url,scrape_time
716,Adaptation to climate change: A review through a development economics lens,"Castells-Quintana, David & Lopez-Uribe, Maria del Pilar & McDermott, Thomas K.J.",https://ideas.repec.org/a/eee/wdevel/v104y2018icp183-196.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
717,"ICT and economic growth – Comparing developing, emerging and developed countries","Niebel, Thomas",https://ideas.repec.org/a/eee/wdevel/v104y2018icp197-211.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
718,Crowding out of solidarity? Public health insurance versus informal transfer networks in Ghana,"Strupat, Christoph & Klohn, Florian",https://ideas.repec.org/a/eee/wdevel/v104y2018icp212-221.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
719,Human Rights Shaming and FDI: Effects of the UN Human Rights Commission and Council,"Vadlamannati, Krishna Chaitanya & Janz, Nicole & Berntsen, Øyvind Isachsen",https://ideas.repec.org/a/eee/wdevel/v104y2018icp222-237.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
720,"Do saving promotion interventions increase household savings, consumption, and investments in Sub-Saharan Africa? A systematic review and meta-analysis","Steinert, Janina I. & Zenker, Juliane & Filipiak, Ute & Movsisyan, Ani & Cluver, Lucie D. & Shenderovich, Yulia",https://ideas.repec.org/a/eee/wdevel/v104y2018icp238-256.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
721,Saving in the world,"Grigoli, Francesco & Herman, Alexander & Schmidt-Hebbel, Klaus",https://ideas.repec.org/a/eee/wdevel/v104y2018icp257-270.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
722,Complicating narratives of women’s food and nutrition insecurity: Domestic violence in rural Bangladesh,"Lentz, Erin C.",https://ideas.repec.org/a/eee/wdevel/v104y2018icp271-280.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
723,Assessing the long-term performance of large-scale land transfers: Challenges and opportunities in Malawi’s estate sector,"Deininger, Klaus & Xia, Fang",https://ideas.repec.org/a/eee/wdevel/v104y2018icp281-296.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
724,Dynamics in health and employment: Evidence from Indonesia,"Mani, Subha & Mitra, Sophie & Sambamoorthi, Usha",https://ideas.repec.org/a/eee/wdevel/v104y2018icp297-309.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
725,"Natural disasters, social protection, and risk perceptions","Brown, Philip & Daigneault, Adam J. & Tjernström, Emilia & Zou, Wenbo",https://ideas.repec.org/a/eee/wdevel/v104y2018icp310-325.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
726,It’s a boy! Women and decision-making benefits from a son in India,"Zimmermann, Laura",https://ideas.repec.org/a/eee/wdevel/v104y2018icp326-335.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
727,Intra-household allocation of educational expenses: Gender discrimination and investing in the future,"Kaul, Tara",https://ideas.repec.org/a/eee/wdevel/v104y2018icp336-343.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
728,Stunting later in childhood and outcomes as a young adult: Evidence from India,"Himaz, Rozana",https://ideas.repec.org/a/eee/wdevel/v104y2018icp344-357.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
729,"The struggle for digital inclusion: Phones, healthcare, and marginalisation in rural India","Haenssgen, Marco J.",https://ideas.repec.org/a/eee/wdevel/v104y2018icp358-374.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
730,Contestation and negotiation of urban health in India: A situated political approach,"Saravanan, V.S.",https://ideas.repec.org/a/eee/wdevel/v104y2018icp375-387.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
731,Disability and school attendance in 15 low- and middle-income countries,"Mizunoya, Suguru & Mitra, Sophie & Yamasaki, Izumi",https://ideas.repec.org/a/eee/wdevel/v104y2018icp388-403.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
732,Natural disasters and agricultural protection: A panel data analysis,"Klomp, Jeroen & Hoogezand, Barry",https://ideas.repec.org/a/eee/wdevel/v104y2018icp404-417.html," 2018, Volume 104, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
733,Don’t Touch My Road. Evidence from India on Affirmative Action And Everyday Discrimination,"Girard, Victoire",https://ideas.repec.org/a/eee/wdevel/v103y2018icp1-13.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
734,Policies for a Sustainable Biomass Energy Sector in Malawi: Enhancing Energy and Food Security Simultaneously,"Schuenemann, Franziska & Msangi, Siwa & Zeller, Manfred",https://ideas.repec.org/a/eee/wdevel/v103y2018icp14-26.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
735,"Disasters, Deaths, and the Sendai Goal One: Lessons from Odisha, India","Ray-Bennett, Nibedita S.",https://ideas.repec.org/a/eee/wdevel/v103y2018icp27-39.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
736,The Household Response to Persistent Natural Disasters: Evidence from Bangladesh,"Karim, Azreen",https://ideas.repec.org/a/eee/wdevel/v103y2018icp40-59.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
737,Does Government Spending Affect Income Poverty? A Meta-regression Analysis,"Anderson, Edward & d'Orey, Maria Ana Jalles & Duvendack, Maren & Esposito, Lucio",https://ideas.repec.org/a/eee/wdevel/v103y2018icp60-71.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
738,Does Institutional Quality Matter for Trade? Institutional Conditions in a Sectoral Trade Framework,"Álvarez, Inmaculada C. & Barbero, Javier & Rodríguez-Pose, Andrés & Zofío, José L.",https://ideas.repec.org/a/eee/wdevel/v103y2018icp72-87.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
739,Vaccination and GDP Growth Rates: Exploring the Links in a Conditional Convergence Framework,"Masia, Neal A. & Smerling, Jonathan & Kapfidze, Tendayi & Manning, Richard & Showalter, Mark",https://ideas.repec.org/a/eee/wdevel/v103y2018icp88-99.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
740,Intra-household Behavioral Responses to Cash Transfer Programs. Evidence from a Regression Discontinuity Design,"Bergolo, Marcelo & Galván, Estefanía",https://ideas.repec.org/a/eee/wdevel/v103y2018icp100-118.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
741,"Mobile Peoples, Contested Borders: Land use Conflicts and Resolution Mechanisms among Borana and Guji Communities, Southern Ethiopia","McPeak, John G. & Little, Peter D.",https://ideas.repec.org/a/eee/wdevel/v103y2018icp119-132.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
742,Poor targeting: A gridded spatial analysis of the degree to which aid reaches the poor in Africa,"Briggs, Ryan C.",https://ideas.repec.org/a/eee/wdevel/v103y2018icp133-148.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
743,The politics of local government performance: Elite cohesion and cross-village constraints in decentralized Senegal,"Wilfahrt, Martha",https://ideas.repec.org/a/eee/wdevel/v103y2018icp149-161.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
744,Procedural Justice in Value Chains Through Public–private Partnerships,"Thorpe, Jodie",https://ideas.repec.org/a/eee/wdevel/v103y2018icp162-175.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
745,Economic Status and Adult Mortality in India: Is the Relationship Sensitive to Choice of Indicators?,"Barik, Debasis & Desai, Sonalde & Vanneman, Reeve",https://ideas.repec.org/a/eee/wdevel/v103y2018icp176-187.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
746,The building of mining discourses and the politics of scale in Ecuador,"Vela-Almeida, Diana & Kolinjivadi, Vijay & Kosoy, Nicolas",https://ideas.repec.org/a/eee/wdevel/v103y2018icp188-198.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
747,The “Local Economy” Effect of Social Transfers: An Empirical Assessment of the Impact of the Bolsa Família Program on Local Productive Structure and Economic Growth,"Rougier, Eric & Combarnous, François & Fauré, Yves-André",https://ideas.repec.org/a/eee/wdevel/v103y2018icp199-215.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
748,Competition or cooperation? Using team and tournament incentives for learning among female farmers in rural Uganda,"Vasilaky, Kathryn N. & Islam, Asif M.",https://ideas.repec.org/a/eee/wdevel/v103y2018icp216-225.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
749,Stigma of sexual violence and women’s decision to work,"Chakraborty, Tanika & Mukherjee, Anirban & Rachapalli, Swapnika Reddy & Saha, Sarani",https://ideas.repec.org/a/eee/wdevel/v103y2018icp226-238.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
750,Can public works increase equilibrium wages? Evidence from India’s National Rural Employment Guarantee,"Berg, Erlend & Bhattacharyya, Sambit & Rajasekhar, D. & Manjula, R.",https://ideas.repec.org/a/eee/wdevel/v103y2018icp239-254.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
751,Evaluating the impact of market-assisted land reform in Brazil,"Fitz, Dylan",https://ideas.repec.org/a/eee/wdevel/v103y2018icp255-267.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
752,The role of land property rights in the war on illicit crops: Evidence from Colombia,"Muñoz-Mora, Juan Carlos & Tobón, Santiago & d’Anjou, Jesse Willem",https://ideas.repec.org/a/eee/wdevel/v103y2018icp268-283.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
753,Public Policy Reform and Informal Institutions: The Political Articulation of the Demand for Work in Rural India,"Marcesse, Thibaud",https://ideas.repec.org/a/eee/wdevel/v103y2018icp284-296.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
754,Are we underestimating urban poverty?,"Lucci, Paula & Bhatkal, Tanvi & Khan, Amina",https://ideas.repec.org/a/eee/wdevel/v103y2018icp297-310.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
755,"Fertility, household size and poverty in Nepal","Libois, François & Somville, Vincent",https://ideas.repec.org/a/eee/wdevel/v103y2018icp311-322.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
756,"Control of corruption, international investment, and economic growth – Evidence from panel data","Cieślik, Andrzej & Goczek, Łukasz",https://ideas.repec.org/a/eee/wdevel/v103y2018icp323-335.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
757,Women and Climate Stress: Role Reversal from Beneficiaries to Expert Participants,"Dey, Anamika & Singh, Gurdeep & Gupta, Anil K.",https://ideas.repec.org/a/eee/wdevel/v103y2018icp336-359.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
758,Statistical Tests as a Hindrance to Understanding,"Lepenies, Philipp H.",https://ideas.repec.org/a/eee/wdevel/v103y2018icp360-365.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
759,The Hiding Hand: A Rejoinder to Flyvbjerg on Hirschman,"Room, Graham",https://ideas.repec.org/a/eee/wdevel/v103y2018icp366-368.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
760,Beneficial or Detrimental Ignorance: The Straw Man Fallacy of Flyvbjerg’s Test of Hirschman’s Hiding Hand,"Ika, Lavagnon A.",https://ideas.repec.org/a/eee/wdevel/v103y2018icp369-382.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
761,Planning Fallacy or Hiding Hand: Which is the Better Explanation?,"Flyvbjerg, Bent",https://ideas.repec.org/a/eee/wdevel/v103y2018icp383-386.html," 2018, Volume 103, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
762,Does Social Health Insurance Reduce Financial Burden? Panel Data Evidence from India,"Azam, Mehtabul",https://ideas.repec.org/a/eee/wdevel/v102y2018icp1-17.html," 2018, Volume 102, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
763,"Balance of Power, Domestic Violence, and Health Injuries: Evidence from Demographic and Health Survey of Nepal","Roy Chowdhury, Soumi & Bohara, Alok K. & Horn, Brady P.",https://ideas.repec.org/a/eee/wdevel/v102y2018icp18-29.html," 2018, Volume 102, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
764,Limitations of Contract Farming as a Pro-poor Strategy: The Case of Maize Outgrower Schemes in Upper West Ghana,"Ragasa, Catherine & Lambrecht, Isabel & Kufoalor, Doreen S.",https://ideas.repec.org/a/eee/wdevel/v102y2018icp30-56.html," 2018, Volume 102, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
765,"Local Institutional Responses to Global Market Pressures: The Sea Cucumber Trade in Yucatán, Mexico","Bennett, Abigail & Basurto, Xavier",https://ideas.repec.org/a/eee/wdevel/v102y2018icp57-70.html," 2018, Volume 102, Issue C","World Development, Elsevier",https://ideas.repec.org/s/eee/wdevel.html,2020-03-09 15:05:41
